,EURUSD_Close_lag_1,EURUSD_Close_lag_2,EURUSD_Close_lag_3,EURUSD_Close_lag_4,EURUSD_Close_lag_5,EURUSD_Close_lag_6,EURUSD_Close_lag_7,EURUSD_Close_lag_8,EURUSD_Close_lag_9,EURUSD_Close_lag_10,EURUSD_Close_lag_11,EURUSD_Close_lag_12,EURUSD_Close_lag_13,EURUSD_Close_lag_14,EURUSD_Close_lag_15,EURUSD_Close_lag_16,EURUSD_Close_lag_17,EURUSD_Close_lag_18,EURUSD_Close_lag_19,EURUSD_Close_lag_20,EURUSD_Close_frac_diff,EURUSD_Close_frac_diff_d,EURUSD_Close_SMA,EURUSD_Close_slope,EURUSD_Close_volatility,EURUSD_Close_regime,EURUSD_Close_regime_label,EURUSD_Close_trend,EURUSD_Close_detail_1,EURUSD_Close_detail_2,EURUSD_Close_detail_3,EURUSD_Close_details,GBPUSD_Close_lag_1,GBPUSD_Close_lag_2,GBPUSD_Close_lag_3,GBPUSD_Close_lag_4,GBPUSD_Close_lag_5,GBPUSD_Close_lag_6,GBPUSD_Close_lag_7,GBPUSD_Close_lag_8,GBPUSD_Close_lag_9,GBPUSD_Close_lag_10,GBPUSD_Close_lag_11,GBPUSD_Close_lag_12,GBPUSD_Close_lag_13,GBPUSD_Close_lag_14,GBPUSD_Close_lag_15,GBPUSD_Close_lag_16,GBPUSD_Close_lag_17,GBPUSD_Close_lag_18,GBPUSD_Close_lag_19,GBPUSD_Close_lag_20,GBPUSD_Close_frac_diff,GBPUSD_Close_frac_diff_d,GBPUSD_Close_SMA,GBPUSD_Close_slope,GBPUSD_Close_volatility,GBPUSD_Close_regime,GBPUSD_Close_regime_label,GBPUSD_Close_trend,GBPUSD_Close_detail_1,GBPUSD_Close_detail_2,GBPUSD_Close_detail_3,GBPUSD_Close_details,USDJPY_Close_lag_1,USDJPY_Close_lag_2,USDJPY_Close_lag_3,USDJPY_Close_lag_4,USDJPY_Close_lag_5,USDJPY_Close_lag_6,USDJPY_Close_lag_7,USDJPY_Close_lag_8,USDJPY_Close_lag_9,USDJPY_Close_lag_10,USDJPY_Close_lag_11,USDJPY_Close_lag_12,USDJPY_Close_lag_13,USDJPY_Close_lag_14,USDJPY_Close_lag_15,USDJPY_Close_lag_16,USDJPY_Close_lag_17,USDJPY_Close_lag_18,USDJPY_Close_lag_19,USDJPY_Close_lag_20,USDJPY_Close_frac_diff,USDJPY_Close_frac_diff_d,USDJPY_Close_SMA,USDJPY_Close_slope,USDJPY_Close_volatility,USDJPY_Close_regime,USDJPY_Close_regime_label,USDJPY_Close_trend,USDJPY_Close_detail_1,USDJPY_Close_detail_2,USDJPY_Close_detail_3,USDJPY_Close_details
2020-12-05,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,1.1962,1.1913,1.1913,1.1888,1.184,1.1844333333333332,1.1848666666666667,1.1853,1.1873,1.1852,1.1861,1.1853,-0.0020000000000000018,1.0,1.1944,1.5115394585314634,0.010676859165373639,1,uptrend,1.2089419837016373,0.0020755164225920884,0.0006665835171151714,0.001162870743139673,0.003904970682846933,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,1.3314,1.3355,1.3382,1.3356,1.3323,1.3309333333333333,1.3295666666666668,1.3282,1.3261,1.3269,1.3241,1.3191,-0.0015000000000000568,1.0,1.3330933333333335,1.8997533582013615,0.0067465702787733025,1,uptrend,1.333977809127586,0.008421546033002405,-0.004139899551822817,-0.0007748306702988603,0.003506815810880727,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,104.1,104.25,104.45,104.43,104.54,104.31,104.08,103.85,103.72,103.83,104.17,104.56,0.3100000000000023,1.0,104.18566666666668,-0.3680132860924612,0.239644229483453,0,sideways,104.23266512151983,-0.14638161920815523,-0.03193399908554869,0.0215753319554949,-0.15674028633820902
2020-12-06,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,1.1962,1.1913,1.1913,1.1888,1.184,1.1844333333333332,1.1848666666666667,1.1853,1.1873,1.1852,1.1861,-0.00039999999999995595,1.0,1.1956950000000002,1.5965604700464375,0.011078192449718959,1,uptrend,1.2098299841105566,-0.00025620088274795703,0.001610154581563101,-0.00048408364134488503,0.0008698700574702589,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,1.3314,1.3355,1.3382,1.3356,1.3323,1.3309333333333333,1.3295666666666668,1.3282,1.3261,1.3269,1.3241,-0.0020333333333333314,1.0,1.33412,1.9205793824198958,0.006029250338909172,1,uptrend,1.3334002012148467,0.006155850467874294,-0.00260995489713363,0.0013738777245682029,0.004919773295308867,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,104.1,104.25,104.45,104.43,104.54,104.31,104.08,103.85,103.72,103.83,104.17,-0.026666666666670835,1.0,104.16199999999999,-0.3982654178440237,0.2235633798163114,0,sideways,104.19072832755488,-0.10421581501685204,0.0074084618376245494,0.03231716344054567,-0.06449018973868181
2020-12-07,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,1.1962,1.1913,1.1913,1.1888,1.184,1.1844333333333332,1.1848666666666667,1.1853,1.1873,1.1852,-0.00039999999999995595,1.0,1.19693,1.650969434984595,0.011326245977949104,1,uptrend,1.2108411571907698,-0.0013053771498646462,-0.0002172023579919015,-0.00038393780937173505,-0.0019065173172282826,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,1.3314,1.3355,1.3382,1.3356,1.3323,1.3309333333333333,1.3295666666666668,1.3282,1.3261,1.3269,-0.0020333333333333314,1.0,1.3347950000000002,1.870974142931292,0.005587970318534004,1,uptrend,1.333334805455501,0.002297822236514865,0.003357000794840136,0.0006539032144126109,0.006308726245767613,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,104.1,104.25,104.45,104.43,104.54,104.31,104.08,103.85,103.72,103.83,-0.026666666666656624,1.0,104.15650000000001,-0.3978101317267724,0.224706371106706,0,sideways,104.13384071818307,-0.01748257308108812,0.06262963168242633,-0.03392097437564433,0.011226084225693878
2020-12-08,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,1.1962,1.1913,1.1913,1.1888,1.184,1.1844333333333332,1.1848666666666667,1.1853,1.1873,-0.00039999999999995595,1.0,1.198175,1.6798486057129303,0.011337521800842782,1,uptrend,1.2120586017674528,-0.0018201986011152054,-0.0007217401558165933,0.0007814223170867797,-0.0017605164398450189,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,1.3314,1.3355,1.3382,1.3356,1.3323,1.3309333333333333,1.3295666666666668,1.3282,1.3261,-0.0020333333333333314,1.0,1.335215,1.7698238179261416,0.005269968707265238,1,uptrend,1.33383653027601,-0.0028695845693314475,0.005724411001385529,-0.003689628486856021,-0.0008348020548019394,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,104.1,104.25,104.45,104.43,104.54,104.31,104.08,103.85,103.72,-0.026666666666670835,1.0,104.17249999999999,-0.34534383714313055,0.21122276979318128,0,sideways,104.06872731783899,0.08435702551785887,0.04398675815218374,-0.02898777678445387,0.09935600688558875
2020-12-09,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,1.1962,1.1913,1.1913,1.1888,1.184,1.1844333333333332,1.1848666666666667,1.1853,-0.000700000000000145,1.0,1.1992150000000001,1.670608981695798,0.011241035284563187,1,uptrend,1.213471398175083,-0.002372162856634704,0.0002318864453925686,-0.0014166630105207898,-0.003556939421762925,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,1.3314,1.3355,1.3382,1.3356,1.3323,1.3309333333333333,1.3295666666666668,1.3282,-0.0022999999999999687,1.0,1.3358899999999998,1.6972506746752103,0.004892052272688249,1,uptrend,1.3348830310687565,-0.008325677017804498,0.0023089448153521463,0.00290864329193595,-0.003108088910516401,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,104.1,104.25,104.45,104.43,104.54,104.31,104.08,103.85,0.09000000000000341,1.0,104.197,-0.27802368704390457,0.18242967081835684,0,sideways,103.99793708034342,0.17166207366231395,-0.03652768265611214,0.012928898490909684,0.1480632894971115
2020-12-10,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,1.1962,1.1913,1.1913,1.1888,1.184,1.1844333333333332,1.1848666666666667,-0.0020000000000000018,1.0,1.20063,1.7007585436752182,0.011178252172733164,1,uptrend,1.2148574470403906,-0.002915083414258884,0.0006133313786387481,0.0022688782361590535,-3.287379946108251e-05,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,1.3314,1.3355,1.3382,1.3356,1.3323,1.3309333333333333,1.3295666666666668,0.0042999999999999705,1.0,1.335945,1.5658716512356063,0.004806480457266301,1,uptrend,1.336271391228019,-0.011494897961021773,-0.0007153884540702246,0.0004337011336956612,-0.011776585281396336,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,104.1,104.25,104.45,104.43,104.54,104.31,104.08,0.05999999999998806,1.0,104.2145,-0.22244172074786794,0.16316057816941862,0,sideways,103.91578753935163,0.23409008352073102,-0.08222374875233401,0.0669285286503503,0.21879486341874732
2020-12-11,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,1.1962,1.1913,1.1913,1.1888,1.184,1.1844333333333332,0.00550000000000006,1.0,1.2019416666666667,1.7229705903096137,0.010762610582451294,1,uptrend,1.2160814819681731,-0.0037010250090573726,0.00038387661910658084,-0.0014556950047708106,-0.004772843394721602,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,1.3314,1.3355,1.3382,1.3356,1.3323,1.3309333333333333,-0.010299999999999976,1.0,1.3355816666666667,1.3940994342876545,0.005533655401755724,1,uptrend,1.33781990224808,-0.010910755048918324,-0.0020314447203731377,-0.00176110481292716,-0.014703304582218621,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,104.1,104.25,104.45,104.43,104.54,104.31,-0.009999999999990905,1.0,104.21100000000001,-0.19680797575094555,0.16690544299140614,0,sideways,103.82327768909161,0.2539954205601592,-0.04645457846953114,-0.05765387412000699,0.1498869679706211
2020-12-12,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,1.1962,1.1913,1.1913,1.1888,1.184,-0.0024999999999999467,1.0,1.2033283333333333,1.7523461623562664,0.010157688155025905,1,uptrend,1.2171766035755769,-0.004072115588612956,-0.00040784633839491014,-0.0005976669115556728,-0.00507762883856354,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,1.3314,1.3355,1.3382,1.3356,1.3323,-0.006999999999999895,1.0,1.335315,1.2211900349073934,0.005886693042012352,1,uptrend,1.3395122344996389,-0.007372410993038879,-0.004063416948009642,0.0007222975212115171,-0.010713530419837004,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,104.1,104.25,104.45,104.43,104.54,-0.18999999999999773,1.0,104.19633333333334,-0.1917369515899936,0.1705954484067954,0,sideways,103.72655417157519,0.23266725168982627,0.05339671008286198,-0.0141518645156043,0.27191209725708393
2020-12-13,1.2132333333333334,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,1.1962,1.1913,1.1913,1.1888,0.0010666666666665492,1.0,1.20479,1.8204098880203023,0.009296827730346202,1,uptrend,1.2181202466951233,-0.0034455864825133214,-0.001625211534031416,0.0005366916847645368,-0.004534106331780201,1.3289,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,1.3314,1.3355,1.3382,1.3356,0.0033000000000000806,1.0,1.335145,1.1067525917624055,0.006025795184243757,1,uptrend,1.3412258053649313,-0.0020767704128415387,-0.00500225051771301,0.000823593441409219,-0.006255427489145329,104.02333333333334,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,104.1,104.25,104.45,104.43,0.006666666666660603,1.0,104.17049999999999,-0.22030545830719062,0.15414079915610182,0,sideways,103.63313861126247,0.17901195986382,0.16393686528555027,0.010715199985441393,0.3536640251348117
2020-12-14,1.2143,1.2132333333333334,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,1.1962,1.1913,1.1913,0.0010666666666667712,1.0,1.2060650000000002,1.856715762448502,0.00871911575401678,1,uptrend,1.2189108457402043,-0.0019615494123308066,-0.001122210959528769,0.0012505513214210427,-0.001833209050438533,1.3322,1.3289,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,1.3314,1.3355,1.3382,0.0032999999999998586,1.0,1.334975,0.9520676656193272,0.006060145666334406,1,uptrend,1.3427516263921,0.0024823461735061546,-0.0016338950886690734,-0.00194678443437712,-0.0010983333495400388,104.03,104.02333333333334,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,104.1,104.25,104.45,0.006666666666674814,1.0,104.15050000000001,-0.2370735071552943,0.14433665568734214,0,sideways,103.5577341615096,0.09751721940386002,0.10484613126953606,0.05391256358817563,0.2562759142615717
2020-12-15,1.2151,1.2143,1.2132333333333334,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,1.1962,1.1913,0.0010666666666665492,1.0,1.207255,1.9176220304928604,0.008206995126453216,1,uptrend,1.2195721690546713,0.00034572568488632746,0.001345292973954844,-0.0007270853683447747,0.0009639332904963966,1.3461,1.3322,1.3289,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,1.3314,1.3355,0.0033000000000000806,1.0,1.33537,0.8903848260595204,0.006521327135058929,1,uptrend,1.3439728240719677,0.00435029628332445,0.004660191271113728,0.002499922523062374,0.011510410077500552,103.66,104.03,104.02333333333334,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,104.1,104.25,0.006666666666660603,1.0,104.11100000000002,-0.32169425641711547,0.1647187927994837,0,sideways,103.51082949386662,-0.00014520194464936732,-0.13865708795366677,-0.10009751218300794,-0.23889980208132408
2020-12-16,1.2197,1.2151,1.2143,1.2132333333333334,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,1.1962,0.0008000000000001339,1.0,1.208675,2.0198439326606143,0.007745044633444446,1,uptrend,1.2200232070784534,0.002979611712778117,0.002012329450496697,-0.0015631877135126393,0.003428753449762174,1.3507,1.3461,1.3322,1.3289,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,1.3314,0.013900000000000023,1.0,1.33613,0.8719745126757328,0.007368019245527111,1,uptrend,1.3448033605074416,0.004710352300204502,0.007150884792386262,-0.0022833116264060894,0.009577925466184675,103.48,103.66,104.03,104.02333333333334,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,104.1,-0.37000000000000455,1.0,104.07250000000002,-0.4024193008143939,0.2133329906785223,0,sideways,103.48996443792302,-0.10667621061077105,-0.20641590684670597,0.10797279603168965,-0.20511932142578737
2020-12-17,1.2266,1.2197,1.2151,1.2143,1.2132333333333334,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,1.1950666666666667,0.0045999999999999375,1.0,1.2101950000000001,2.1008864191142784,0.008140867052964634,1,uptrend,1.220261136674611,0.005083109035938104,6.362119051173819e-05,0.0015848517582713532,0.006731581984721196,1.3582,1.3507,1.3461,1.3322,1.3289,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,1.3316333333333332,0.0045999999999999375,1.0,1.33747,0.9138409109485934,0.008766762723781966,1,uptrend,1.3452643647261069,0.004384055128667614,0.003641467031664669,0.0015354023999675584,0.009560924560299841,103.1,103.48,103.66,104.03,104.02333333333334,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,104.15666666666667,-0.1799999999999926,1.0,104.0225,-0.4547150973068126,0.30432914429895475,0,sideways,103.49231684445107,-0.2074205540425705,-0.009309222442417862,-0.07687232046554796,-0.2936020969505363
2020-12-18,1.2255,1.2266,1.2197,1.2151,1.2143,1.2132333333333334,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,1.1939333333333333,0.006899999999999906,1.0,1.2117166666666668,2.1784042837266204,0.008007456320512859,1,uptrend,1.2204191372909807,0.005781595778896555,-0.0007501844860796328,9.213309893908173e-05,0.005123544391756005,1.352,1.3582,1.3507,1.3461,1.3322,1.3289,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,1.3318666666666668,0.007500000000000062,1.0,1.3384883333333333,0.9314022436098801,0.009224054968320839,1,uptrend,1.34560648129991,0.003876112906688269,-7.498896826909111e-05,-0.001289886886439279,0.002511237051979899,103.31,103.1,103.48,103.66,104.03,104.02333333333334,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,104.21333333333332,-0.38000000000000966,1.0,103.98016666666668,-0.4701449201375718,0.3413226338091757,0,sideways,103.51213621205635,-0.27153979651260096,0.08557750853351256,0.03441293203391889,-0.1515493559451695
2020-12-19,1.2250666666666667,1.2255,1.2266,1.2197,1.2151,1.2143,1.2132333333333334,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,1.1928,-0.0010999999999998789,1.0,1.2132733333333334,2.255203965675401,0.0073691358884515265,1,uptrend,1.2205661497579856,0.00454167086602587,0.00014674180064690553,-0.0003838819171309186,0.0043045307495418565,1.3501,1.352,1.3582,1.3507,1.3461,1.3322,1.3289,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,1.3321,-0.006199999999999983,1.0,1.3394,0.9409042779680687,0.00943381996141832,1,uptrend,1.3460138329810476,0.004049199280849811,-0.002285103168947652,0.0006923947616708786,0.0024564908735730377,103.30666666666667,103.31,103.1,103.48,103.66,104.03,104.02333333333334,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,104.27,0.21000000000000796,1.0,103.93483333333333,-0.4589103632335556,0.3678998004313769,0,sideways,103.540696410087,-0.280905321425304,0.010197991653412146,-0.01950725741060045,-0.2902145871824923
2020-12-20,1.2246333333333332,1.2250666666666667,1.2255,1.2266,1.2197,1.2151,1.2143,1.2132333333333334,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,1.207,-0.0004333333333332856,1.0,1.214865,2.3401862545647356,0.006030637907139242,1,uptrend,1.2207127406320188,0.0018463998579928056,-7.522813888035405e-05,-0.0006212290913249544,0.001149942627787497,1.3482,1.3501,1.352,1.3582,1.3507,1.3461,1.3322,1.3289,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,1.3415,-0.0019000000000000128,1.0,1.3402049999999999,0.9825455011245765,0.009464981781128189,1,uptrend,1.3464715372591192,0.003778225062526237,-0.005666813875613452,0.0004220709070503103,-0.0014665179060369049,103.30333333333333,103.30666666666667,103.31,103.1,103.48,103.66,104.03,104.02333333333334,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,104.3,-0.0033333333333303017,1.0,103.8865,-0.45705634632797754,0.3846658381206896,0,sideways,103.575499021343,-0.23725551867307565,0.019977213155729805,0.033344253018224225,-0.18393405249912162
2020-12-21,1.2242,1.2246333333333332,1.2250666666666667,1.2255,1.2266,1.2197,1.2151,1.2143,1.2132333333333334,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,1.2115,-0.00043333333333350765,1.0,1.2157250000000002,2.2863993942198846,0.006076249179661745,1,uptrend,1.2208909204114935,-0.0013552343582481838,-0.0012016443983081427,0.001716087648868684,-0.0008407911076876425,1.3463,1.3482,1.3501,1.352,1.3582,1.3507,1.3461,1.3322,1.3289,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,1.3363,-0.0019000000000000128,1.0,1.340445,0.9268636094975413,0.009559926563868724,1,uptrend,1.347058204175837,0.002388098695792067,-0.007825821315027149,0.0017170515539680219,-0.0037206710652670596,103.3,103.30333333333333,103.30666666666667,103.31,103.1,103.48,103.66,104.03,104.02333333333334,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,104.4,-0.0033333333333445125,1.0,103.8365,-0.4515495050691487,0.39299044673835853,0,sideways,103.6084632714882,-0.15187535700340252,0.10103567257372731,-0.05822071582564985,-0.10906040025532507
2020-12-22,1.2161,1.2242,1.2246333333333332,1.2250666666666667,1.2255,1.2266,1.2197,1.2151,1.2143,1.2132333333333334,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,1.214,-0.0004333333333332856,1.0,1.215955,2.1720772536876876,0.0059944152858853236,1,uptrend,1.2210856783045108,-0.003520205301751581,-0.0005935831425635359,-0.0022340416549373175,-0.006347830099252435,1.336,1.3463,1.3482,1.3501,1.352,1.3582,1.3507,1.3461,1.3322,1.3289,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,1.3452,-0.0019000000000000128,1.0,1.34043,0.8312145511441438,0.00956700531218651,1,uptrend,1.3478886265672567,0.0005522529692590525,-0.0031912742487707063,-0.005620481556601913,-0.008259502836113567,103.63,103.3,103.30333333333333,103.30666666666667,103.31,103.1,103.48,103.66,104.03,104.02333333333334,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,103.83,-0.0033333333333303017,1.0,103.798,-0.45410299075012706,0.3720394244335863,0,sideways,103.62284979750042,-0.05912838102151089,0.06147360670098947,0.0723764129414776,0.07472163862095618
2020-12-23,1.2185,1.2161,1.2242,1.2246333333333332,1.2250666666666667,1.2255,1.2266,1.2197,1.2151,1.2143,1.2132333333333334,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,1.212,-0.008099999999999996,1.0,1.21618,2.058918553763922,0.006001621613203913,1,uptrend,1.2212871157197995,-0.0035653755973775515,0.0013614832229467077,0.0015281101398041635,-0.0006757822346266803,1.3492,1.336,1.3463,1.3482,1.3501,1.352,1.3582,1.3507,1.3461,1.3322,1.3289,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,1.3437,-0.010299999999999976,1.0,1.34063,0.745466705743536,0.009712672736998659,1,uptrend,1.349004663995252,-0.0016182778859211058,0.006651947855550163,0.0039503947122546046,0.00898406468188366,103.55,103.63,103.3,103.30333333333333,103.30666666666667,103.31,103.1,103.48,103.66,104.03,104.02333333333334,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,104.14,0.3299999999999983,1.0,103.78400000000002,-0.4298104229027322,0.376018849844175,0,sideways,103.6088315594249,0.01505903240975593,-0.07374619537348792,-0.07519502317989106,-0.13388218614362304
2020-12-24,1.2186,1.2185,1.2161,1.2242,1.2246333333333332,1.2250666666666667,1.2255,1.2266,1.2197,1.2151,1.2143,1.2132333333333334,1.2121666666666666,1.2111,1.2136,1.2081,1.2101,1.2108,1.2112,1.2116,0.0023999999999999577,1.0,1.21651,1.966388667700425,0.0059408300756776215,1,uptrend,1.2215560745242313,-0.0022373287876879607,0.0011731937526183152,-0.0004832233453689845,-0.00154735838043863,1.3555,1.3492,1.336,1.3463,1.3482,1.3501,1.352,1.3582,1.3507,1.3461,1.3322,1.3289,1.3256000000000001,1.3223,1.3293,1.3396,1.3353,1.3376,1.3396333333333332,1.3416666666666666,0.013199999999999878,1.0,1.34122,0.6954680707830896,0.0102523789850909,1,uptrend,1.3504881868692689,-0.0035819216556721846,0.010358629007909464,0.0014616660351189255,0.008238373387356205,103.63,103.55,103.63,103.3,103.30333333333333,103.30666666666667,103.31,103.1,103.48,103.66,104.03,104.02333333333334,104.01666666666667,104.01,104.2,104.21,104.15,104.06,104.08666666666667,104.11333333333333,-0.0799999999999983,1.0,103.7585,-0.4323043115277869,0.36780918489179376,0,sideways,103.56474861333916,0.08122778102138774,-0.118533406483699,0.0798556035387721,0.042549978076460826
